COUNTY_CODE,STATENAME,COUNTY,MA_REGION_CODE,MA_REGION,PDP_REGION_CODE,PDP_REGION
42400,South Carolina,SALUDA,8,Georgia and South Carolina,9,South Carolina
42410,South Carolina,SPARTANBURG,8,Georgia and South Carolina,9,South Carolina
42420,South Carolina,SUMTER,8,Georgia and South Carolina,9,South Carolina
42430,South Carolina,UNION,8,Georgia and South Carolina,9,South Carolina
42440,South Carolina,WILLIAMSBURG,8,Georgia and South Carolina,9,South Carolina
42450,South Carolina,YORK,8,Georgia and South Carolina,9,South Carolina
42999,South Carolina, ,8,Georgia and South Carolina,9,South Carolina
43010,South Dakota,AURORA,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43020,South Dakota,BEADLE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43030,South Dakota,BENNETT,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43040,South Dakota,BON HOMME,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43050,South Dakota,BROOKINGS,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43060,South Dakota,BROWN,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43070,South Dakota,BRULE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43080,South Dakota,BUFFALO,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43090,South Dakota,BUTTE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43100,South Dakota,CAMPBELL,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43110,South Dakota,CHARLES MIX,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43120,South Dakota,CLARK,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43130,South Dakota,CLAY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43140,South Dakota,CODINGTON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43150,South Dakota,CORSON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43160,South Dakota,CUSTER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43170,South Dakota,DAVISON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43180,South Dakota,DAY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43190,South Dakota,DEUEL,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43200,South Dakota,DEWEY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43210,South Dakota,DOUGLAS,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43220,South Dakota,EDMUNDS,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43230,South Dakota,FALL RIVER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43240,South Dakota,FAULK,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43250,South Dakota,GRANT,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43260,South Dakota,GREGORY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43270,South Dakota,HAAKON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43280,South Dakota,HAMLIN,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43290,South Dakota,HAND,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43300,South Dakota,HANSON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43310,South Dakota,HARDING,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43320,South Dakota,HUGHES,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43330,South Dakota,HUTCHINSON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43340,South Dakota,HYDE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43350,South Dakota,JACKSON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43360,South Dakota,JERAULD,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43370,South Dakota,JONES,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43380,South Dakota,KINGSBURY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43390,South Dakota,LAKE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43400,South Dakota,LAWRENCE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43410,South Dakota,LINCOLN,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43420,South Dakota,LYMAN,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43430,South Dakota,MCCOOK,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43440,South Dakota,MCPHERSON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43450,South Dakota,MARSHALL,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43460,South Dakota,MEADE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43470,South Dakota,MELLETTE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43480,South Dakota,MINER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43490,South Dakota,MINNEHAHA,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43500,South Dakota,MOODY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43510,South Dakota,PENNINGTON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43520,South Dakota,PERKINS,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43530,South Dakota,POTTER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43540,South Dakota,ROBERTS,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43550,South Dakota,SANBORN,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43560,South Dakota,OGLALA LAKOTA,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43570,South Dakota,SPINK,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43580,South Dakota,STANLEY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43590,South Dakota,SULLY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43600,South Dakota,TODD,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43610,South Dakota,TRIPP,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43620,South Dakota,TURNER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43630,South Dakota,UNION,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43640,South Dakota,WALWORTH,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43670,South Dakota,YANKTON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43680,South Dakota,ZIEBACH,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43999,South Dakota, ,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
44000,Tennessee,ANDERSON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44010,Tennessee,BEDFORD,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44020,Tennessee,BENTON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44030,Tennessee,BLEDSOE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44040,Tennessee,BLOUNT,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44050,Tennessee,BRADLEY,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44060,Tennessee,CAMPBELL,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44070,Tennessee,CANNON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44080,Tennessee,CARROLL,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44090,Tennessee,CARTER,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44100,Tennessee,CHEATHAM,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44110,Tennessee,CHESTER,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44120,Tennessee,CLAIBORNE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44130,Tennessee,CLAY,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44140,Tennessee,COCKE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44150,Tennessee,COFFEE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44160,Tennessee,CROCKETT,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44170,Tennessee,CUMBERLAND,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44180,Tennessee,DAVIDSON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44190,Tennessee,DECATUR,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44200,Tennessee,DEKALB,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44210,Tennessee,DICKSON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44220,Tennessee,DYER,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44230,Tennessee,FAYETTE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44240,Tennessee,FENTRESS,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44250,Tennessee,FRANKLIN,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44260,Tennessee,GIBSON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44270,Tennessee,GILES,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44280,Tennessee,GRAINGER,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44290,Tennessee,GREENE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44300,Tennessee,GRUNDY,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44310,Tennessee,HAMBLEN,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44320,Tennessee,HAMILTON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44330,Tennessee,HANCOCK,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44340,Tennessee,HARDEMAN,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44350,Tennessee,HARDIN,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44360,Tennessee,HAWKINS,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44370,Tennessee,HAYWOOD,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44380,Tennessee,HENDERSON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44390,Tennessee,HENRY,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44400,Tennessee,HICKMAN,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44410,Tennessee,HOUSTON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44420,Tennessee,HUMPHREYS,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44430,Tennessee,JACKSON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44440,Tennessee,JEFFERSON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44450,Tennessee,JOHNSON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44460,Tennessee,KNOX,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44470,Tennessee,LAKE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44480,Tennessee,LAUDERDALE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44490,Tennessee,LAWRENCE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44500,Tennessee,LEWIS,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44510,Tennessee,LINCOLN,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44520,Tennessee,LOUDON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44530,Tennessee,MCMINN,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44540,Tennessee,MCNAIRY,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44550,Tennessee,MACON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44560,Tennessee,MADISON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44570,Tennessee,MARION,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44580,Tennessee,MARSHALL,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44590,Tennessee,MAURY,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44600,Tennessee,MEIGS,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44610,Tennessee,MONROE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44620,Tennessee,MONTGOMERY,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44630,Tennessee,MOORE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44640,Tennessee,MORGAN,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44650,Tennessee,OBION,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44660,Tennessee,OVERTON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44670,Tennessee,PERRY,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44680,Tennessee,PICKETT,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44690,Tennessee,POLK,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44700,Tennessee,PUTNAM,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44710,Tennessee,RHEA,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44720,Tennessee,ROANE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44730,Tennessee,ROBERTSON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44740,Tennessee,RUTHERFORD,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44750,Tennessee,SCOTT,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44760,Tennessee,SEQUATCHIE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44770,Tennessee,SEVIER,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44780,Tennessee,SHELBY,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44790,Tennessee,SMITH,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44800,Tennessee,STEWART,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44810,Tennessee,SULLIVAN,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44820,Tennessee,SUMNER,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44830,Tennessee,TIPTON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44840,Tennessee,TROUSDALE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44850,Tennessee,UNICOI,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44860,Tennessee,UNION,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44870,Tennessee,VAN BUREN,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44880,Tennessee,WARREN,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44890,Tennessee,WASHINGTON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44900,Tennessee,WAYNE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44910,Tennessee,WEAKLEY,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44920,Tennessee,WHITE,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44930,Tennessee,WILLIAMSON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44940,Tennessee,WILSON,10,Alabama and Tennessee,12,"Alabama, Tennessee"
44999,Tennessee, ,10,Alabama and Tennessee,12,"Alabama, Tennessee"
45000,Texas,ANDERSON,17,Texas,22,Texas
45010,Texas,ANDREWS,17,Texas,22,Texas
45020,Texas,ANGELINA,17,Texas,22,Texas
45030,Texas,ARANSAS,17,Texas,22,Texas
45040,Texas,ARCHER,17,Texas,22,Texas
45050,Texas,ARMSTRONG,17,Texas,22,Texas
45060,Texas,ATASCOSA,17,Texas,22,Texas
45070,Texas,AUSTIN,17,Texas,22,Texas
45080,Texas,BAILEY,17,Texas,22,Texas
45090,Texas,BANDERA,17,Texas,22,Texas
45100,Texas,BASTROP,17,Texas,22,Texas
45110,Texas,BAYLOR,17,Texas,22,Texas
45113,Texas,BEE,17,Texas,22,Texas
45120,Texas,BELL,17,Texas,22,Texas
45130,Texas,BEXAR,17,Texas,22,Texas
45140,Texas,BLANCO,17,Texas,22,Texas
45150,Texas,BORDEN,17,Texas,22,Texas
45160,Texas,BOSQUE,17,Texas,22,Texas
45170,Texas,BOWIE,17,Texas,22,Texas
45180,Texas,BRAZORIA,17,Texas,22,Texas
45190,Texas,BRAZOS,17,Texas,22,Texas
45200,Texas,BREWSTER,17,Texas,22,Texas
45201,Texas,BRISCOE,17,Texas,22,Texas
45210,Texas,BROOKS,17,Texas,22,Texas
45220,Texas,BROWN,17,Texas,22,Texas
45221,Texas,BURLESON,17,Texas,22,Texas
