"""ZIPCODE"""," ""LATITUDE"""," ""LONGITUDE"""," ""CITY"""," ""STATE""","""STATENAME"""," ""COUNTY"""," ""ZIPCLASS"""
35115,33.136658,-86.883586,MONTEVALLO,AL,Alabama,SHELBY,STANDARD
35116,33.727106,-86.763967,MORRIS,AL,Alabama,JEFFERSON,STANDARD
35117,33.637322,-86.875181,MOUNT OLIVE,AL,Alabama,JEFFERSON,STANDARD
35118,33.536339,-87.051031,MULGA,AL,Alabama,JEFFERSON,STANDARD
35119,33.650832,-86.769698,NEW CASTLE,AL,Alabama,JEFFERSON,PO BOX ONLY
35120,33.657096,-86.38336,ODENVILLE,AL,Alabama,SAINT CLAIR,STANDARD
35121,33.968171,-86.5535,ONEONTA,AL,Alabama,BLOUNT,STANDARD
35123,33.544622,-86.929208,PALMERDALE,AL,Alabama,JEFFERSON,PO BOX ONLY
35124,33.293157,-86.767961,PELHAM,AL,Alabama,SHELBY,STANDARD
35125,33.592484,-86.325995,PELL CITY,AL,Alabama,SAINT CLAIR,STANDARD
35126,33.72988,-86.645081,PINSON,AL,Alabama,JEFFERSON,STANDARD
35127,33.549138,-86.884204,PLEASANT GROVE,AL,Alabama,JEFFERSON,STANDARD
35128,33.587299,-86.336607,PELL CITY,AL,Alabama,SAINT CLAIR,STANDARD
35130,33.721814,-87.124359,QUINTON,AL,Alabama,WALKER,STANDARD
35131,33.715229,-86.24746,RAGLAND,AL,Alabama,SAINT CLAIR,STANDARD
35133,33.845846,-86.586724,REMLAP,AL,Alabama,BLOUNT,STANDARD
35135,33.622079,-86.221589,RIVERSIDE,AL,Alabama,SAINT CLAIR,STANDARD
35136,32.897085,-86.156068,ROCKFORD,AL,Alabama,COOSA,STANDARD
35137,33.206302,-86.781162,SAGINAW,AL,Alabama,SHELBY,PO BOX ONLY
35139,33.711096,-86.975856,SAYRE,AL,Alabama,JEFFERSON,PO BOX ONLY
35142,33.406869,-86.87347,SHANNON,AL,Alabama,JEFFERSON,PO BOX ONLY
35143,33.080188,-86.550392,SHELBY,AL,Alabama,SHELBY,STANDARD
35144,33.28241,-86.683891,SILURIA,AL,Alabama,SHELBY,STANDARD
35146,33.705871,-86.403202,SPRINGVILLE,AL,Alabama,SAINT CLAIR,STANDARD
35147,33.419068,-86.544426,STERRETT,AL,Alabama,SHELBY,STANDARD
35148,33.757716,-87.0461,SUMITON,AL,Alabama,WALKER,STANDARD
35149,33.272776,-86.204925,SYCAMORE,AL,Alabama,TALLADEGA,PO BOX ONLY
35150,33.316003,-86.228703,SYLACAUGA,AL,Alabama,TALLADEGA,STANDARD
35151,33.175552,-86.357359,SYLACAUGA,AL,Alabama,TALLADEGA,STANDARD
35160,33.387375,-86.144681,TALLADEGA,AL,Alabama,TALLADEGA,STANDARD
35161,33.420206,-86.102782,TALLADEGA,AL,Alabama,TALLADEGA,STANDARD
35171,32.893156,-86.756368,THORSBY,AL,Alabama,CHILTON,STANDARD
35172,33.810179,-86.724855,TRAFFORD,AL,Alabama,JEFFERSON,STANDARD
35173,33.646334,-86.58589,TRUSSVILLE,AL,Alabama,JEFFERSON,STANDARD
35175,34.433986,-86.501338,UNION GROVE,AL,Alabama,MARSHALL,STANDARD
35176,33.464255,-86.509972,VANDIVER,AL,Alabama,SHELBY,STANDARD
35178,33.309634,-86.5613,VINCENT,AL,Alabama,SHELBY,STANDARD
35179,34.258747,-86.925471,VINEMONT,AL,Alabama,CULLMAN,STANDARD
35180,33.790134,-86.829871,WARRIOR,AL,Alabama,JEFFERSON,STANDARD
35181,33.544622,-86.929208,WATSON,AL,Alabama,JEFFERSON,PO BOX ONLY
35182,33.706786,-86.256658,WATTSVILLE,AL,Alabama,SAINT CLAIR,PO BOX ONLY
35183,33.06767,-86.303403,WEOGUFKA,AL,Alabama,COOSA,STANDARD
35184,33.102111,-87.141467,WEST BLOCTON,AL,Alabama,BIBB,STANDARD
35185,33.335629,-86.543692,WESTOVER,AL,Alabama,SHELBY,PO BOX ONLY
35186,33.285635,-86.496647,WILSONVILLE,AL,Alabama,SHELBY,STANDARD
35187,33.08104,-86.879328,WILTON,AL,Alabama,SHELBY,PO BOX ONLY
35188,33.17994,-87.165935,WOODSTOCK,AL,Alabama,BIBB,STANDARD
35201,33.456412,-86.801904,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35202,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35203,33.519204,-86.807889,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35204,33.524455,-86.837898,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35205,33.569398,-86.782584,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35206,33.566137,-86.705192,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35207,33.572576,-86.837341,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35208,33.498055,-86.879941,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35209,33.465336,-86.808213,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35210,33.579661,-86.734969,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35211,33.45717,-86.864909,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35212,33.547803,-86.749538,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35213,33.455408,-86.749588,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35214,33.575142,-86.905859,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35215,33.542055,-86.80604,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35216,33.56014,-86.78134,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35217,33.56076,-86.856553,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35218,33.506305,-86.895191,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35219,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35220,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35221,33.453807,-86.898341,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35222,33.523204,-86.763788,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35223,33.499513,-86.726838,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35224,33.521455,-86.974735,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35225,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35226,33.396723,-86.834563,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35228,33.455807,-86.911841,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35229,33.462856,-86.790389,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35230,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35231,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35232,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35233,33.508205,-86.802339,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35234,33.513505,-86.83244,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35235,33.632816,-86.649293,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35236,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35237,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35238,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35240,33.425892,-86.776926,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35242,33.381339,-86.704571,BIRMINGHAM,AL,Alabama,SHELBY,STANDARD
35243,33.445932,-86.750203,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35244,33.351944,-86.949784,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35245,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35246,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35249,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35253,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35254,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35255,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35259,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35260,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35261,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35263,33.522505,-86.80939,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35266,33.372861,-86.853075,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35277,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35278,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35279,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35280,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35281,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35282,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35283,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,STANDARD
35285,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35286,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35287,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35288,33.445808,-86.928542,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35289,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35290,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35291,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35292,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35293,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35294,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35295,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35296,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35297,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35298,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35299,33.544622,-86.929208,BIRMINGHAM,AL,Alabama,JEFFERSON,UNIQUE
35401,33.241899,-87.597599,TUSCALOOSA,AL,Alabama,TUSCALOOSA,STANDARD
35402,33.306606,-87.453224,TUSCALOOSA,AL,Alabama,TUSCALOOSA,STANDARD
35403,33.20445,-87.526953,TUSCALOOSA,AL,Alabama,TUSCALOOSA,STANDARD
35404,33.182563,-87.482744,TUSCALOOSA,AL,Alabama,TUSCALOOSA,STANDARD
35405,33.10407,-87.518144,TUSCALOOSA,AL,Alabama,TUSCALOOSA,STANDARD
35406,33.335596,-87.533495,TUSCALOOSA,AL,Alabama,TUSCALOOSA,STANDARD
35407,33.306606,-87.453224,TUSCALOOSA,AL,Alabama,TUSCALOOSA,STANDARD
35440,33.311014,-87.18975,ABERNANT,AL,Alabama,TUSCALOOSA,PO BOX ONLY
35441,32.855347,-87.721868,AKRON,AL,Alabama,HALE,STANDARD
35442,33.236962,-88.061517,ALICEVILLE,AL,Alabama,PICKENS,STANDARD
35443,32.737366,-87.967724,BOLIGEE,AL,Alabama,GREENE,STANDARD
35444,33.333139,-87.277818,BROOKWOOD,AL,Alabama,TUSCALOOSA,STANDARD
35446,33.230568,-87.754733,BUHL,AL,Alabama,TUSCALOOSA,STANDARD
35447,33.289682,-88.117113,CARROLLTON,AL,Alabama,PICKENS,STANDARD
35448,32.835692,-87.956884,CLINTON,AL,Alabama,GREENE,PO BOX ONLY
35449,33.135876,-87.338369,COALING,AL,Alabama,TUSCALOOSA,PO BOX ONLY
35452,33.293358,-87.688789,COKER,AL,Alabama,TUSCALOOSA,STANDARD
35453,33.18178,-87.383843,COTTONDALE,AL,Alabama,TUSCALOOSA,STANDARD
35456,33.072735,-87.432921,DUNCANVILLE,AL,Alabama,TUSCALOOSA,STANDARD
35457,33.294004,-87.776584,ECHOLA,AL,Alabama,TUSCALOOSA,STANDARD
35458,33.367757,-87.801689,ELROD,AL,Alabama,TUSCALOOSA,STANDARD
35459,32.621168,-88.285932,EMELLE,AL,Alabama,SUMTER,STANDARD
35460,32.672049,-88.120605,EPES,AL,Alabama,SUMTER,STANDARD
35461,33.413277,-88.209276,ETHELSVILLE,AL,Alabama,PICKENS,STANDARD
35462,32.836298,-87.893016,EUTAW,AL,Alabama,GREENE,STANDARD
35463,33.084337,-87.697507,FOSTERS,AL,Alabama,TUSCALOOSA,STANDARD
35464,32.778274,-88.145715,GAINESVILLE,AL,Alabama,SUMTER,STANDARD
35466,33.290717,-87.875835,GORDO,AL,Alabama,PICKENS,STANDARD
35468,33.306606,-87.453224,KELLERMAN,AL,Alabama,TUSCALOOSA,PO BOX ONLY
35469,32.835692,-87.956884,KNOXVILLE,AL,Alabama,GREENE,STANDARD
35470,32.571432,-88.133322,LIVINGSTON,AL,Alabama,SUMTER,STANDARD
35471,33.262603,-88.088514,MC SHAN,AL,Alabama,PICKENS,PO BOX ONLY
35473,33.347539,-87.537152,NORTHPORT,AL,Alabama,TUSCALOOSA,STANDARD
35474,32.910756,-87.593514,MOUNDVILLE,AL,Alabama,HALE,STANDARD
35475,33.39924,-87.559894,NORTHPORT,AL,Alabama,TUSCALOOSA,STANDARD
35476,33.356502,-87.538006,NORTHPORT,AL,Alabama,TUSCALOOSA,STANDARD
35477,32.872597,-88.237388,PANOLA,AL,Alabama,SUMTER,PO BOX ONLY
35478,33.306606,-87.453224,PETERSON,AL,Alabama,TUSCALOOSA,PO BOX ONLY
35480,33.127407,-87.762393,RALPH,AL,Alabama,TUSCALOOSA,STANDARD
35481,33.314928,-88.042923,REFORM,AL,Alabama,PICKENS,STANDARD
35482,33.306606,-87.453224,SAMANTHA,AL,Alabama,TUSCALOOSA,PO BOX ONLY
35485,33.306606,-87.453224,TUSCALOOSA,AL,Alabama,TUSCALOOSA,STANDARD
35486,33.272662,-87.793794,TUSCALOOSA,AL,Alabama,TUSCALOOSA,STANDARD
35487,33.307222,-87.585902,TUSCALOOSA,AL,Alabama,TUSCALOOSA,UNIQUE
35490,33.226133,-87.225842,VANCE,AL,Alabama,TUSCALOOSA,STANDARD
35491,32.835692,-87.956884,WEST GREENE,AL,Alabama,GREENE,PO BOX ONLY
35501,33.796234,-87.316923,JASPER,AL,Alabama,WALKER,STANDARD
35502,33.901993,-87.293888,JASPER,AL,Alabama,WALKER,STANDARD
35503,33.915182,-87.307386,JASPER,AL,Alabama,WALKER,STANDARD
35504,33.818309,-87.235474,JASPER,AL,Alabama,WALKER,STANDARD
35540,34.229897,-87.358538,ADDISON,AL,Alabama,WINSTON,STANDARD
35541,34.095345,-87.188237,ARLEY,AL,Alabama,WINSTON,STANDARD
35542,33.712675,-87.774117,BANKSTON,AL,Alabama,FAYETTE,STANDARD
35543,34.16493,-87.739592,BEAR CREEK,AL,Alabama,MARION,STANDARD
35544,33.950211,-88.018981,BEAVERTON,AL,Alabama,LAMAR,STANDARD
35545,33.645228,-87.923872,BELK,AL,Alabama,FAYETTE,PO BOX ONLY
35546,33.634468,-87.676862,BERRY,AL,Alabama,FAYETTE,STANDARD
35548,34.038126,-87.75667,BRILLIANT,AL,Alabama,MARION,STANDARD
35549,33.772696,-87.455456,CARBON HILL,AL,Alabama,WALKER,STANDARD
35550,33.740956,-87.225644,CORDOVA,AL,Alabama,WALKER,STANDARD
35551,34.145939,-87.373241,DELMAR,AL,Alabama,WINSTON,PO BOX ONLY
35552,34.025325,-88.153299,DETROIT,AL,Alabama,LAMAR,STANDARD
35553,34.121357,-87.360437,DOUBLE SPRINGS,AL,Alabama,WINSTON,STANDARD
35554,33.92856,-87.613508,ELDRIDGE,AL,Alabama,WALKER,STANDARD
35555,33.72005,-87.809908,FAYETTE,AL,Alabama,FAYETTE,STANDARD
35559,33.889566,-87.696401,GLEN ALLEN,AL,Alabama,FAYETTE,PO BOX ONLY
35560,33.679503,-87.237372,GOODSPRINGS,AL,Alabama,WALKER,PO BOX ONLY
35563,34.078901,-87.813808,GUIN,AL,Alabama,MARION,STANDARD
35564,34.122514,-87.828236,HACKLEBURG,AL,Alabama,MARION,STANDARD
35565,34.179569,-87.505293,HALEYVILLE,AL,Alabama,WINSTON,STANDARD
35570,34.167583,-87.994648,HAMILTON,AL,Alabama,MARION,STANDARD
35571,34.373392,-87.946916,HODGES,AL,Alabama,FRANKLIN,STANDARD
35572,34.188775,-87.2786,HOUSTON,AL,Alabama,WINSTON,STANDARD
35573,33.92169,-87.524264,KANSAS,AL,Alabama,WALKER,PO BOX ONLY
35574,33.615308,-87.99477,KENNEDY,AL,Alabama,LAMAR,STANDARD
35575,34.049571,-87.552646,LYNN,AL,Alabama,WINSTON,STANDARD
35576,33.606342,-88.131425,MILLPORT,AL,Alabama,LAMAR,STANDARD
35577,34.093409,-87.600815,NATURAL BRIDGE,AL,Alabama,WINSTON,PO BOX ONLY
35578,33.885529,-87.469627,NAUVOO,AL,Alabama,WALKER,STANDARD
35579,33.664909,-87.376844,OAKMAN,AL,Alabama,WALKER,STANDARD
35580,33.713348,-87.298601,PARRISH,AL,Alabama,WALKER,STANDARD
35581,34.390917,-87.859392,PHIL CAMPBELL,AL,Alabama,FRANKLIN,STANDARD
35582,34.453468,-88.067792,RED BAY,AL,Alabama,FRANKLIN,STANDARD
35584,33.820144,-87.077898,SIPSEY,AL,Alabama,WALKER,PO BOX ONLY
35585,34.424572,-87.81446,SPRUCE PINE,AL,Alabama,FRANKLIN,STANDARD
35586,33.854224,-88.10667,SULLIGENT,AL,Alabama,LAMAR,STANDARD
35587,33.793322,-87.440648,TOWNLEY,AL,Alabama,WALKER,STANDARD
35592,33.732286,-88.086009,VERNON,AL,Alabama,LAMAR,STANDARD
35593,34.404307,-87.954816,VINA,AL,Alabama,FRANKLIN,STANDARD
35594,34.062,-87.814078,WINFIELD,AL,Alabama,MARION,STANDARD
35601,34.549833,-86.995551,DECATUR,AL,Alabama,MORGAN,STANDARD
35602,34.606216,-87.088142,DECATUR,AL,Alabama,MORGAN,STANDARD
35603,34.53832,-86.96556,DECATUR,AL,Alabama,MORGAN,STANDARD
35609,34.495365,-86.82993,DECATUR,AL,Alabama,MORGAN,STANDARD
35610,34.942388,-87.273375,ANDERSON,AL,Alabama,LAUDERDALE,STANDARD
35611,34.764976,-87.103488,ATHENS,AL,Alabama,LIMESTONE,STANDARD
35612,34.774907,-87.030479,ATHENS,AL,Alabama,LIMESTONE,STANDARD
35613,34.831704,-86.886679,ATHENS,AL,Alabama,LIMESTONE,STANDARD
35614,34.847364,-87.060696,ATHENS,AL,Alabama,LIMESTONE,STANDARD
35615,34.774907,-87.030479,BELLE MINA,AL,Alabama,LIMESTONE,PO BOX ONLY
35616,34.733866,-87.90624,CHEROKEE,AL,Alabama,COLBERT,STANDARD
35617,34.869964,-87.706859,CLOVERDALE,AL,Alabama,LAUDERDALE,PO BOX ONLY
35618,34.673954,-87.28962,COURTLAND,AL,Alabama,LAWRENCE,STANDARD
35619,34.459389,-87.054151,DANVILLE,AL,Alabama,MORGAN,STANDARD
35620,34.899993,-86.972554,ELKMONT,AL,Alabama,LIMESTONE,STANDARD
35621,34.367528,-86.73641,EVA,AL,Alabama,MORGAN,STANDARD
35622,34.361909,-86.899143,FALKVILLE,AL,Alabama,MORGAN,STANDARD
35630,34.869601,-87.686915,FLORENCE,AL,Alabama,LAUDERDALE,STANDARD
35631,34.869964,-87.706859,FLORENCE,AL,Alabama,LAUDERDALE,STANDARD
35632,34.869964,-87.706859,FLORENCE,AL,Alabama,LAUDERDALE,UNIQUE
35633,34.880706,-87.742362,FLORENCE,AL,Alabama,LAUDERDALE,STANDARD
35634,34.900446,-87.794596,FLORENCE,AL,Alabama,LAUDERDALE,STANDARD
35640,34.491606,-86.934715,HARTSELLE,AL,Alabama,MORGAN,STANDARD
35643,34.635459,-87.267871,HILLSBORO,AL,Alabama,LAWRENCE,STANDARD
35645,34.907715,-87.50135,KILLEN,AL,Alabama,LAUDERDALE,STANDARD
35646,34.677233,-87.53399,LEIGHTON,AL,Alabama,COLBERT,STANDARD
35647,34.959647,-87.100579,LESTER,AL,Alabama,LIMESTONE,STANDARD
35648,34.944077,-87.365663,LEXINGTON,AL,Alabama,LAUDERDALE,STANDARD
35649,34.625877,-86.874641,MOORESVILLE,AL,Alabama,LIMESTONE,PO BOX ONLY
35650,34.492894,-87.299281,MOULTON,AL,Alabama,LAWRENCE,STANDARD
35651,34.47926,-87.476911,MOUNT HOPE,AL,Alabama,LAWRENCE,STANDARD
35652,34.844868,-87.321426,ROGERSVILLE,AL,Alabama,LAUDERDALE,STANDARD
35653,34.444903,-87.854726,RUSSELLVILLE,AL,Alabama,FRANKLIN,STANDARD
35654,34.46752,-87.647762,RUSSELLVILLE,AL,Alabama,FRANKLIN,STANDARD
35660,34.691165,-87.710054,SHEFFIELD,AL,Alabama,COLBERT,STANDARD
35661,34.758537,-87.70004,MUSCLE SHOALS,AL,Alabama,COLBERT,STANDARD
35662,34.757152,-87.966575,MUSCLE SHOALS,AL,Alabama,COLBERT,STANDARD
35670,34.436256,-86.729737,SOMERVILLE,AL,Alabama,MORGAN,STANDARD
35671,34.679634,-86.962519,TANNER,AL,Alabama,LIMESTONE,STANDARD
35672,34.633251,-87.418659,TOWN CREEK,AL,Alabama,LAWRENCE,STANDARD
35673,34.591393,-87.078896,TRINITY,AL,Alabama,MORGAN,STANDARD
35674,34.66604,-87.749232,TUSCUMBIA,AL,Alabama,COLBERT,STANDARD
35677,34.925311,-87.991142,WATERLOO,AL,Alabama,LAUDERDALE,STANDARD
35699,34.495365,-86.82993,DECATUR,AL,Alabama,MORGAN,UNIQUE
35739,34.961697,-86.844257,ARDMORE,AL,Alabama,LIMESTONE,STANDARD
35740,34.799983,-85.803464,BRIDGEPORT,AL,Alabama,JACKSON,STANDARD
35741,34.719303,-86.475425,BROWNSBORO,AL,Alabama,MADISON,STANDARD
35742,34.774907,-87.030479,CAPSHAW,AL,Alabama,LIMESTONE,PO BOX ONLY
35744,34.60335,-85.911106,DUTTON,AL,Alabama,JACKSON,STANDARD
35745,34.925315,-86.190432,ESTILLFORK,AL,Alabama,JACKSON,STANDARD
35746,34.75343,-85.98022,FACKLER,AL,Alabama,JACKSON,STANDARD
35747,34.41847,-86.289976,GRANT,AL,Alabama,MARSHALL,STANDARD
35748,34.722737,-86.40353,GURLEY,AL,Alabama,MADISON,STANDARD
35749,34.829768,-86.703349,HARVEST,AL,Alabama,MADISON,STANDARD
35750,34.937132,-86.581015,HAZEL GREEN,AL,Alabama,MADISON,STANDARD
35751,34.79549,-86.274287,HOLLYTREE,AL,Alabama,JACKSON,STANDARD
35752,34.807443,-85.887684,HOLLYWOOD,AL,Alabama,JACKSON,STANDARD
35754,34.50544,-86.62488,LACEYS SPRING,AL,Alabama,MORGAN,STANDARD
35755,34.733585,-86.020239,LANGSTON,AL,Alabama,JACKSON,STANDARD
35756,34.651409,-86.754233,MADISON,AL,Alabama,MADISON,STANDARD
35757,34.778246,-86.744163,MADISON,AL,Alabama,MADISON,STANDARD
35758,34.710815,-86.742478,MADISON,AL,Alabama,MADISON,STANDARD
35759,34.88186,-86.555622,MERIDIANVILLE,AL,Alabama,MADISON,STANDARD
35760,34.56112,-86.385064,NEW HOPE,AL,Alabama,MADISON,STANDARD
35761,34.893332,-86.452042,NEW MARKET,AL,Alabama,MADISON,STANDARD
35762,34.733964,-86.522913,NORMAL,AL,Alabama,MADISON,PO BOX ONLY
35763,34.724161,-86.464438,OWENS CROSS ROADS,AL,Alabama,MADISON,STANDARD
35764,34.703063,-86.306794,PAINT ROCK,AL,Alabama,JACKSON,STANDARD
35765,34.669329,-86.016699,PISGAH,AL,Alabama,JACKSON,STANDARD
35766,34.871329,-86.251275,PRINCETON,AL,Alabama,JACKSON,STANDARD
35767,34.733964,-86.522913,RYLAND,AL,Alabama,MADISON,PO BOX ONLY
35768,34.750724,-86.142151,SCOTTSBORO,AL,Alabama,JACKSON,STANDARD
35769,34.617951,-86.056162,SCOTTSBORO,AL,Alabama,JACKSON,STANDARD
35771,34.671536,-85.958355,SECTION,AL,Alabama,JACKSON,STANDARD
35772,34.856233,-85.871317,STEVENSON,AL,Alabama,JACKSON,STANDARD
35773,34.904492,-86.681104,TONEY,AL,Alabama,MADISON,STANDARD
35774,34.717551,-86.073788,TRENTON,AL,Alabama,JACKSON,STANDARD
35775,34.541985,-86.687136,VALHERMOSO SPRINGS,AL,Alabama,MORGAN,STANDARD
35776,34.746425,-86.076117,WOODVILLE,AL,Alabama,JACKSON,STANDARD
35801,34.718428,-86.556439,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35802,34.660866,-86.560608,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35803,34.58639,-86.536754,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35804,34.728366,-86.585312,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35805,34.702327,-86.628864,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35806,34.76184,-86.686994,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35807,34.733964,-86.522913,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35808,34.677627,-86.612147,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35809,34.733964,-86.522913,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35810,34.797685,-86.593583,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35811,34.791497,-86.513152,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35812,34.733964,-86.522913,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35813,34.733964,-86.522913,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35814,34.733964,-86.522913,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35815,34.733964,-86.522913,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35816,34.753078,-86.628643,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35824,34.645603,-86.752294,HUNTSVILLE,AL,Alabama,MADISON,STANDARD
35893,34.733964,-86.522913,HUNTSVILLE,AL,Alabama,MADISON,UNIQUE
35894,34.733964,-86.522913,HUNTSVILLE,AL,Alabama,MADISON,UNIQUE
35895,34.733964,-86.522913,HUNTSVILLE,AL,Alabama,MADISON,UNIQUE
35896,34.733964,-86.522913,HUNTSVILLE,AL,Alabama,MADISON,UNIQUE
35897,34.733964,-86.522913,HUNTSVILLE,AL,Alabama,MADISON,UNIQUE
35898,34.733964,-86.522913,HUNTSVILLE,AL,Alabama,MADISON,UNIQUE
35899,34.733898,-86.645592,HUNTSVILLE,AL,Alabama,MADISON,UNIQUE
35901,34.024285,-86.074145,GADSDEN,AL,Alabama,ETOWAH,STANDARD
35902,33.984062,-85.803434,GADSDEN,AL,Alabama,ETOWAH,STANDARD
35903,33.984547,-85.907668,GADSDEN,AL,Alabama,ETOWAH,STANDARD
